customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,vital_stages
1561,57,male,hat,accessories,84,oregon,m,teal,winter,3.8,no,free shipping,yes,yes,3,debit card,weekly,adulto
1562,50,male,scarf,accessories,38,mississippi,m,indigo,summer,3.8,no,standard,yes,yes,2,bank transfer,quarterly,adulto
1563,37,male,scarf,accessories,75,alabama,m,purple,winter,3.2,no,next day air,yes,yes,23,venmo,bi-weekly,adulto
1564,68,male,pants,clothing,44,kansas,m,teal,fall,4.3,no,next day air,yes,yes,8,cash,weekly,tercera_edad
1565,22,male,backpack,accessories,33,california,xl,turquoise,summer,4.5,no,next day air,yes,yes,30,debit card,quarterly,adulto
1566,58,male,sunglasses,accessories,93,idaho,l,peach,fall,4.2,no,free shipping,yes,yes,48,paypal,annually,adulto
1567,48,male,sneakers,footwear,99,wyoming,s,green,winter,3.0,no,free shipping,yes,yes,21,cash,bi-weekly,adulto
1568,30,male,backpack,accessories,33,minnesota,m,turquoise,spring,4.1,no,standard,yes,yes,9,cash,monthly,adulto
1569,51,male,sneakers,footwear,76,washington,l,yellow,spring,4.6,no,store pickup,yes,yes,8,debit card,monthly,adulto
1570,20,male,skirt,clothing,63,hawaii,m,orange,summer,2.9,no,standard,yes,yes,29,debit card,weekly,adulto
1571,30,male,pants,clothing,41,missouri,l,brown,winter,4.8,no,next day air,yes,yes,3,bank transfer,quarterly,adulto
1572,28,male,jewelry,accessories,88,colorado,l,silver,winter,4.5,no,next day air,yes,yes,11,bank transfer,bi-weekly,adulto
1573,37,male,skirt,clothing,92,washington,l,white,summer,3.4,no,2-day shipping,yes,yes,16,debit card,monthly,adulto
1574,36,male,t-shirt,clothing,31,north dakota,l,indigo,summer,4.3,no,2-day shipping,yes,yes,25,debit card,weekly,adulto
1575,18,male,skirt,clothing,25,minnesota,s,magenta,spring,4.2,no,free shipping,yes,yes,32,paypal,bi-weekly,adolescente
1576,52,male,shirt,clothing,28,california,m,turquoise,spring,3.6,no,next day air,yes,yes,28,cash,bi-weekly,adulto
1577,56,male,dress,clothing,75,michigan,m,white,spring,3.7,no,2-day shipping,yes,yes,36,paypal,monthly,adulto
1578,68,male,boots,footwear,34,delaware,s,olive,spring,4.0,no,standard,yes,yes,7,venmo,bi-weekly,tercera_edad
1579,62,male,pants,clothing,97,california,s,maroon,winter,4.9,no,2-day shipping,yes,yes,2,paypal,quarterly,tercera_edad
1580,35,male,jacket,outerwear,80,oklahoma,m,violet,summer,3.1,no,free shipping,yes,yes,6,bank transfer,monthly,adulto
1581,65,male,sneakers,footwear,71,north dakota,l,cyan,summer,3.7,no,standard,yes,yes,30,cash,annually,tercera_edad
1582,69,male,jewelry,accessories,77,ohio,l,teal,fall,4.2,no,free shipping,yes,yes,46,cash,quarterly,tercera_edad
1583,28,male,belt,accessories,41,hawaii,l,red,spring,2.5,no,next day air,yes,yes,39,cash,monthly,adulto
1584,37,male,scarf,accessories,92,maryland,xl,yellow,summer,4.3,no,next day air,yes,yes,8,venmo,annually,adulto
1585,41,male,blouse,clothing,95,hawaii,s,silver,spring,3.1,no,store pickup,yes,yes,46,credit card,quarterly,adulto
1586,37,male,sweater,clothing,25,alabama,m,charcoal,fall,3.0,no,next day air,yes,yes,40,debit card,bi-weekly,adulto
1587,25,male,boots,footwear,77,oklahoma,m,purple,fall,4.0,no,express,yes,yes,21,bank transfer,weekly,adulto
1588,41,male,socks,clothing,99,alabama,m,beige,summer,3.5,no,free shipping,yes,yes,33,credit card,bi-weekly,adulto
1589,48,male,belt,accessories,24,vermont,l,cyan,winter,3.2,no,next day air,yes,yes,3,venmo,monthly,adulto
1590,42,male,sneakers,footwear,72,ohio,m,silver,summer,2.7,no,store pickup,yes,yes,48,cash,weekly,adulto
1591,54,male,jeans,clothing,80,wisconsin,s,pink,winter,3.0,no,free shipping,yes,yes,8,paypal,annually,adulto
1592,18,male,skirt,clothing,100,south dakota,l,gold,winter,2.9,no,next day air,yes,yes,24,paypal,annually,adolescente
1593,56,male,shoes,footwear,83,iowa,m,cyan,summer,3.3,no,free shipping,yes,yes,10,bank transfer,quarterly,adulto
1594,61,male,dress,clothing,95,maryland,m,black,spring,4.9,no,2-day shipping,yes,yes,25,bank transfer,monthly,tercera_edad
1595,40,male,handbag,accessories,41,colorado,xl,charcoal,summer,3.7,no,store pickup,yes,yes,3,cash,bi-weekly,adulto
1596,34,male,backpack,accessories,35,wisconsin,s,magenta,spring,3.5,no,standard,yes,yes,45,debit card,bi-weekly,adulto
1597,42,male,jewelry,accessories,30,mississippi,s,pink,fall,4.7,no,store pickup,yes,yes,15,debit card,monthly,adulto
1598,43,male,hat,accessories,21,mississippi,xl,maroon,winter,2.6,no,store pickup,yes,yes,34,bank transfer,quarterly,adulto
1599,47,male,jewelry,accessories,85,california,m,teal,fall,4.1,no,express,yes,yes,21,venmo,bi-weekly,adulto
1600,48,male,shirt,clothing,54,delaware,m,orange,winter,2.8,no,2-day shipping,yes,yes,22,debit card,bi-weekly,adulto
1601,20,male,boots,footwear,26,montana,s,yellow,spring,4.7,no,next day air,yes,yes,24,paypal,weekly,adulto
1602,65,male,shirt,clothing,59,indiana,xl,red,spring,2.9,no,store pickup,yes,yes,33,credit card,monthly,tercera_edad
1603,54,male,sunglasses,accessories,48,west virginia,s,charcoal,winter,2.8,no,free shipping,yes,yes,13,venmo,bi-weekly,adulto
1604,23,male,shorts,clothing,98,iowa,l,black,summer,4.3,no,next day air,yes,yes,17,debit card,bi-weekly,adulto
1605,18,male,sweater,clothing,92,maine,m,white,summer,4.8,no,2-day shipping,yes,yes,25,credit card,quarterly,adolescente
1606,70,male,belt,accessories,46,connecticut,m,lavender,winter,3.4,no,next day air,yes,yes,15,credit card,bi-weekly,tercera_edad
1607,55,male,t-shirt,clothing,21,kansas,s,white,spring,4.3,no,standard,yes,yes,4,paypal,bi-weekly,adulto
1608,49,male,shorts,clothing,72,vermont,s,gray,fall,2.7,no,free shipping,yes,yes,43,debit card,quarterly,adulto
1609,26,male,sandals,footwear,58,nebraska,xl,cyan,fall,4.6,no,next day air,yes,yes,12,bank transfer,bi-weekly,adulto
1610,33,male,shirt,clothing,93,nevada,s,brown,fall,4.1,no,standard,yes,yes,3,venmo,monthly,adulto
1611,20,male,socks,clothing,31,tennessee,l,purple,spring,3.4,no,2-day shipping,yes,yes,1,paypal,annually,adulto
1612,41,male,pants,clothing,26,arkansas,l,yellow,winter,4.5,no,next day air,yes,yes,6,debit card,monthly,adulto
1613,18,male,skirt,clothing,68,wisconsin,m,indigo,summer,4.4,no,standard,yes,yes,26,venmo,monthly,adolescente
1614,26,male,jewelry,accessories,31,illinois,s,black,summer,4.0,no,next day air,yes,yes,6,credit card,bi-weekly,adulto
1615,30,male,t-shirt,clothing,41,kansas,s,gray,summer,3.4,no,free shipping,yes,yes,22,cash,bi-weekly,adulto
1616,64,male,jewelry,accessories,62,new york,m,indigo,fall,3.2,no,standard,yes,yes,45,cash,bi-weekly,tercera_edad
1617,26,male,hat,accessories,41,colorado,m,green,spring,3.4,no,standard,yes,yes,50,cash,quarterly,adulto
1618,43,male,blouse,clothing,64,wisconsin,m,peach,winter,4.3,no,standard,yes,yes,50,credit card,bi-weekly,adulto
1619,63,male,sandals,footwear,72,michigan,l,purple,summer,5.0,no,standard,yes,yes,39,debit card,quarterly,tercera_edad
1620,57,male,handbag,accessories,78,hawaii,l,beige,winter,3.5,no,store pickup,yes,yes,50,venmo,bi-weekly,adulto
1621,25,male,hat,accessories,47,virginia,m,charcoal,winter,3.1,no,2-day shipping,yes,yes,27,paypal,quarterly,adulto
1622,68,male,scarf,accessories,46,ohio,l,gray,summer,3.9,no,2-day shipping,yes,yes,38,debit card,bi-weekly,tercera_edad
1623,31,male,shorts,clothing,43,missouri,s,brown,winter,4.0,no,store pickup,yes,yes,37,bank transfer,quarterly,adulto
1624,64,male,backpack,accessories,58,indiana,m,cyan,summer,3.5,no,next day air,yes,yes,50,debit card,annually,tercera_edad
1625,38,male,sweater,clothing,32,florida,m,white,winter,3.6,no,free shipping,yes,yes,40,paypal,quarterly,adulto
1626,34,male,skirt,clothing,45,minnesota,l,beige,winter,3.0,no,next day air,yes,yes,3,paypal,bi-weekly,adulto
1627,32,male,sneakers,footwear,35,nevada,l,orange,summer,2.6,no,next day air,yes,yes,45,credit card,bi-weekly,adulto
1628,69,male,sunglasses,accessories,21,maine,m,olive,winter,2.9,no,next day air,yes,yes,8,credit card,annually,tercera_edad
1629,45,male,dress,clothing,64,massachusetts,s,teal,winter,3.1,no,next day air,yes,yes,7,cash,monthly,adulto
1630,35,male,blouse,clothing,88,north dakota,s,silver,spring,3.3,no,next day air,yes,yes,13,venmo,quarterly,adulto
1631,63,male,shoes,footwear,48,new jersey,m,gold,summer,2.9,no,store pickup,yes,yes,29,venmo,quarterly,tercera_edad
1632,65,male,sweater,clothing,36,indiana,l,violet,summer,3.9,no,2-day shipping,yes,yes,7,bank transfer,bi-weekly,tercera_edad
1633,35,male,gloves,accessories,28,oregon,s,white,summer,4.7,no,2-day shipping,yes,yes,50,debit card,quarterly,adulto
1634,54,male,socks,clothing,80,north dakota,m,peach,spring,4.4,no,2-day shipping,yes,yes,33,debit card,bi-weekly,adulto
1635,28,male,coat,outerwear,23,south carolina,s,orange,summer,3.6,no,store pickup,yes,yes,30,cash,quarterly,adulto
1636,68,male,sunglasses,accessories,24,north carolina,l,violet,summer,3.2,no,standard,yes,yes,40,cash,annually,tercera_edad
1637,58,male,boots,footwear,22,north dakota,l,green,fall,4.0,no,free shipping,yes,yes,49,cash,bi-weekly,adulto
1638,35,male,dress,clothing,21,massachusetts,m,peach,spring,3.5,no,next day air,yes,yes,32,venmo,bi-weekly,adulto
1639,68,male,jacket,outerwear,51,tennessee,m,black,spring,4.6,no,free shipping,yes,yes,18,venmo,weekly,tercera_edad
1640,41,male,gloves,accessories,65,missouri,l,blue,summer,3.3,no,free shipping,yes,yes,50,paypal,annually,adulto
1641,65,male,scarf,accessories,51,tennessee,s,magenta,spring,4.0,no,2-day shipping,yes,yes,13,paypal,weekly,tercera_edad
1642,50,male,hoodie,clothing,32,colorado,l,violet,summer,3.4,no,free shipping,yes,yes,1,bank transfer,quarterly,adulto
1643,18,male,coat,outerwear,70,mississippi,m,beige,spring,4.2,no,store pickup,yes,yes,16,paypal,bi-weekly,adolescente
1644,38,male,scarf,accessories,77,ohio,l,pink,summer,3.9,no,2-day shipping,yes,yes,6,paypal,monthly,adulto
1645,68,male,coat,outerwear,90,north carolina,s,beige,summer,3.9,no,next day air,yes,yes,21,debit card,monthly,tercera_edad
1646,53,male,scarf,accessories,36,ohio,l,green,summer,2.8,no,standard,yes,yes,36,venmo,quarterly,adulto
1647,58,male,handbag,accessories,77,nebraska,s,silver,summer,3.7,no,standard,yes,yes,20,bank transfer,quarterly,adulto
1648,34,male,boots,footwear,78,hawaii,m,purple,summer,4.9,no,store pickup,yes,yes,8,debit card,quarterly,adulto
1649,36,male,pants,clothing,69,oklahoma,m,gray,summer,2.6,no,express,yes,yes,22,credit card,monthly,adulto
1650,58,male,t-shirt,clothing,63,wisconsin,m,white,summer,4.9,no,free shipping,yes,yes,3,credit card,quarterly,adulto
1651,60,male,scarf,accessories,36,arkansas,m,silver,winter,3.4,no,next day air,yes,yes,46,credit card,bi-weekly,tercera_edad
1652,59,male,coat,outerwear,80,texas,m,blue,winter,3.9,no,standard,yes,yes,42,debit card,monthly,adulto
1653,65,male,sweater,clothing,35,new mexico,m,orange,summer,4.0,no,next day air,yes,yes,1,bank transfer,bi-weekly,tercera_edad
1654,31,male,belt,accessories,93,colorado,l,silver,winter,3.0,no,2-day shipping,yes,yes,29,debit card,bi-weekly,adulto
1655,43,male,belt,accessories,25,indiana,l,gray,spring,2.6,no,store pickup,yes,yes,14,credit card,quarterly,adulto
1656,37,male,sweater,clothing,81,arizona,l,gold,spring,3.2,no,next day air,yes,yes,4,paypal,monthly,adulto
1657,21,male,blouse,clothing,42,indiana,l,brown,spring,2.6,no,2-day shipping,yes,yes,41,paypal,quarterly,adulto
1658,69,male,skirt,clothing,36,indiana,l,turquoise,spring,3.2,no,store pickup,yes,yes,4,debit card,bi-weekly,tercera_edad
1659,32,male,jewelry,accessories,66,alaska,s,pink,spring,4.1,no,store pickup,yes,yes,47,cash,weekly,adulto
1660,53,male,gloves,accessories,37,utah,m,black,fall,3.9,no,next day air,yes,yes,44,venmo,annually,adulto
1661,59,male,t-shirt,clothing,45,louisiana,l,yellow,winter,4.1,no,standard,yes,yes,37,venmo,monthly,adulto
1662,64,male,gloves,accessories,86,iowa,s,beige,summer,2.7,no,2-day shipping,yes,yes,21,debit card,quarterly,tercera_edad
1663,63,male,sunglasses,accessories,24,new mexico,m,olive,winter,4.6,no,free shipping,yes,yes,46,debit card,bi-weekly,tercera_edad
1664,43,male,shirt,clothing,22,maine,xl,gold,summer,3.5,no,standard,yes,yes,1,cash,bi-weekly,adulto
1665,19,male,handbag,accessories,53,minnesota,m,purple,spring,5.0,no,next day air,yes,yes,35,paypal,weekly,adolescente
1666,40,male,jacket,outerwear,41,new mexico,l,pink,fall,3.4,no,next day air,yes,yes,49,venmo,monthly,adulto
1667,51,male,skirt,clothing,64,arkansas,m,blue,summer,3.1,no,store pickup,yes,yes,47,paypal,annually,adulto
1668,51,male,handbag,accessories,40,oklahoma,l,brown,winter,3.4,no,2-day shipping,yes,yes,24,bank transfer,quarterly,adulto
1669,66,male,blouse,clothing,33,utah,l,charcoal,summer,4.0,no,standard,yes,yes,28,debit card,bi-weekly,tercera_edad
1670,42,male,t-shirt,clothing,59,wisconsin,l,maroon,winter,2.7,no,store pickup,yes,yes,22,bank transfer,quarterly,adulto
1671,22,male,pants,clothing,73,utah,l,cyan,fall,3.6,no,free shipping,yes,yes,20,cash,weekly,adulto
1672,31,male,hoodie,clothing,22,utah,m,olive,winter,4.0,no,free shipping,yes,yes,25,bank transfer,weekly,adulto
1673,18,male,boots,footwear,73,south carolina,l,gold,fall,3.8,no,free shipping,yes,yes,15,venmo,quarterly,adolescente
1674,21,male,blouse,clothing,62,hawaii,m,violet,fall,3.4,no,next day air,yes,yes,49,venmo,bi-weekly,adulto
1675,35,male,coat,outerwear,56,alaska,m,peach,winter,3.2,no,free shipping,yes,yes,10,debit card,bi-weekly,adulto
1676,35,male,pants,clothing,90,colorado,m,beige,spring,4.7,no,next day air,yes,yes,21,credit card,annually,adulto
1677,27,male,sunglasses,accessories,44,west virginia,m,cyan,winter,3.1,no,next day air,yes,yes,34,bank transfer,weekly,adulto
1678,65,male,jeans,clothing,35,oregon,l,silver,summer,3.3,no,next day air,no,no,41,debit card,weekly,tercera_edad
1679,41,male,pants,clothing,71,ohio,s,magenta,summer,4.8,no,2-day shipping,no,no,30,venmo,bi-weekly,adulto
1680,60,male,dress,clothing,52,massachusetts,s,black,fall,4.5,no,next day air,no,no,24,debit card,bi-weekly,tercera_edad
1681,61,male,shoes,footwear,37,louisiana,m,olive,summer,3.4,no,store pickup,no,no,6,credit card,annually,tercera_edad
1682,24,male,sneakers,footwear,95,virginia,l,green,winter,3.7,no,2-day shipping,no,no,14,credit card,bi-weekly,adulto
1683,65,male,socks,clothing,97,new york,m,yellow,fall,4.9,no,2-day shipping,no,no,37,credit card,bi-weekly,tercera_edad
1684,23,male,coat,outerwear,57,arkansas,s,lavender,spring,3.5,no,next day air,no,no,37,venmo,quarterly,adulto
1685,30,male,shirt,clothing,93,new mexico,m,indigo,spring,4.6,no,standard,no,no,28,paypal,weekly,adulto
1686,33,male,blouse,clothing,48,minnesota,m,pink,winter,4.6,no,standard,no,no,43,paypal,bi-weekly,adulto
1687,22,male,gloves,accessories,75,illinois,l,red,fall,4.2,no,store pickup,no,no,25,cash,annually,adulto
1688,67,male,skirt,clothing,70,georgia,s,magenta,winter,3.7,no,free shipping,no,no,4,paypal,annually,tercera_edad
1689,28,male,handbag,accessories,26,mississippi,s,peach,winter,3.0,no,next day air,no,no,13,venmo,bi-weekly,adulto
1690,32,male,shirt,clothing,73,north carolina,l,turquoise,winter,4.6,no,store pickup,no,no,32,bank transfer,monthly,adulto
1691,40,male,coat,outerwear,30,nevada,m,black,summer,3.2,no,free shipping,no,no,1,cash,annually,adulto
1692,64,male,shoes,footwear,61,connecticut,l,blue,summer,3.5,no,next day air,no,no,4,cash,annually,tercera_edad
1693,56,male,handbag,accessories,75,utah,m,beige,winter,2.6,no,standard,no,no,33,cash,bi-weekly,adulto
1694,63,male,jacket,outerwear,88,tennessee,xl,olive,fall,4.9,no,standard,no,no,45,bank transfer,bi-weekly,tercera_edad
1695,20,male,shirt,clothing,67,mississippi,m,turquoise,summer,2.7,no,express,no,no,20,debit card,bi-weekly,adulto
1696,54,male,hat,accessories,95,nebraska,s,yellow,fall,4.7,no,2-day shipping,no,no,1,paypal,bi-weekly,adulto
1697,31,male,sunglasses,accessories,69,west virginia,s,turquoise,spring,4.0,no,free shipping,no,no,7,credit card,bi-weekly,adulto
1698,36,male,shirt,clothing,87,south carolina,l,lavender,fall,3.5,no,next day air,no,no,48,credit card,quarterly,adulto
1699,25,male,belt,accessories,41,iowa,xl,turquoise,winter,4.8,no,standard,no,no,46,bank transfer,quarterly,adulto
1700,20,male,sweater,clothing,67,north dakota,l,teal,spring,4.0,no,free shipping,no,no,34,debit card,annually,adulto
1701,62,male,hoodie,clothing,70,west virginia,l,black,fall,4.1,no,express,no,no,36,bank transfer,monthly,tercera_edad
1702,69,male,handbag,accessories,41,mississippi,xl,blue,winter,3.8,no,next day air,no,no,44,debit card,quarterly,tercera_edad
1703,54,male,jeans,clothing,83,alabama,xl,yellow,summer,5.0,no,express,no,no,48,bank transfer,weekly,adulto
1704,39,male,backpack,accessories,22,california,m,black,spring,4.0,no,next day air,no,no,12,bank transfer,annually,adulto
1705,56,male,sneakers,footwear,20,idaho,m,lavender,summer,3.9,no,store pickup,no,no,19,cash,quarterly,adulto
1706,39,male,jewelry,accessories,29,south dakota,l,cyan,summer,3.4,no,2-day shipping,no,no,49,venmo,bi-weekly,adulto
1707,37,male,sunglasses,accessories,87,north dakota,m,brown,spring,3.0,no,standard,no,no,25,venmo,bi-weekly,adulto
1708,25,male,shorts,clothing,81,nevada,l,maroon,fall,4.9,no,2-day shipping,no,no,25,cash,bi-weekly,adulto
1709,35,male,boots,footwear,58,florida,l,cyan,spring,3.2,no,express,no,no,1,credit card,quarterly,adulto
1710,45,male,skirt,clothing,83,indiana,m,pink,winter,3.8,no,standard,no,no,19,bank transfer,annually,adulto
1711,19,male,pants,clothing,59,arkansas,xl,orange,fall,3.8,no,store pickup,no,no,7,credit card,quarterly,adolescente
1712,21,male,t-shirt,clothing,93,north carolina,m,lavender,spring,4.7,no,express,no,no,19,credit card,monthly,adulto
1713,65,male,t-shirt,clothing,87,illinois,s,beige,fall,3.8,no,2-day shipping,no,no,9,cash,bi-weekly,tercera_edad
1714,49,male,jacket,outerwear,22,missouri,m,pink,winter,4.6,no,free shipping,no,no,37,paypal,quarterly,adulto
1715,30,male,jeans,clothing,71,south dakota,s,charcoal,summer,4.4,no,standard,no,no,15,cash,monthly,adulto
1716,23,male,dress,clothing,69,idaho,xl,gray,spring,3.4,no,2-day shipping,no,no,30,paypal,bi-weekly,adulto
1717,69,male,blouse,clothing,47,connecticut,m,cyan,winter,4.7,no,standard,no,no,30,cash,quarterly,tercera_edad
1718,29,male,hoodie,clothing,50,hawaii,l,orange,summer,2.9,no,express,no,no,16,debit card,bi-weekly,adulto
1719,54,male,t-shirt,clothing,96,maryland,l,pink,winter,3.4,no,2-day shipping,no,no,14,paypal,quarterly,adulto
1720,45,male,sweater,clothing,39,maryland,m,white,winter,3.2,no,free shipping,no,no,8,venmo,quarterly,adulto
1721,25,male,shorts,clothing,84,massachusetts,s,beige,winter,2.8,no,express,no,no,40,debit card,bi-weekly,adulto
1722,34,male,jewelry,accessories,28,delaware,s,magenta,spring,4.3,no,free shipping,no,no,24,credit card,monthly,adulto
1723,46,male,t-shirt,clothing,51,massachusetts,l,violet,summer,3.3,no,standard,no,no,14,cash,bi-weekly,adulto
1724,70,male,scarf,accessories,20,new york,xl,gold,spring,3.3,no,standard,no,no,39,paypal,annually,tercera_edad
1725,42,male,shoes,footwear,72,delaware,s,teal,winter,3.3,no,free shipping,no,no,21,paypal,weekly,adulto
1726,45,male,sunglasses,accessories,33,massachusetts,m,indigo,spring,3.0,no,next day air,no,no,32,venmo,quarterly,adulto
1727,57,male,coat,outerwear,28,indiana,s,olive,summer,2.8,no,express,no,no,45,debit card,weekly,adulto
1728,49,male,blouse,clothing,53,virginia,s,violet,spring,4.0,no,express,no,no,19,paypal,monthly,adulto
1729,23,male,jeans,clothing,48,wyoming,l,black,fall,4.3,no,express,no,no,1,debit card,quarterly,adulto
1730,47,male,shorts,clothing,21,illinois,m,brown,winter,3.8,no,store pickup,no,no,12,venmo,bi-weekly,adulto
1731,23,male,shirt,clothing,22,alabama,s,silver,fall,4.2,no,free shipping,no,no,26,credit card,weekly,adulto
1732,21,male,backpack,accessories,87,idaho,m,gray,fall,3.1,no,next day air,no,no,12,cash,monthly,adulto
1733,45,male,belt,accessories,50,rhode island,s,charcoal,winter,2.6,no,free shipping,no,no,36,cash,quarterly,adulto
1734,67,male,blouse,clothing,85,new york,l,black,summer,3.4,no,express,no,no,22,credit card,annually,tercera_edad
1735,31,male,jeans,clothing,98,missouri,l,brown,spring,3.1,no,next day air,no,no,16,paypal,quarterly,adulto
1736,58,male,dress,clothing,34,texas,m,purple,winter,3.6,no,express,no,no,31,venmo,annually,adulto
1737,57,male,shorts,clothing,61,tennessee,m,purple,summer,2.6,no,2-day shipping,no,no,43,cash,quarterly,adulto
1738,42,male,jewelry,accessories,98,ohio,l,gray,summer,4.2,no,store pickup,no,no,50,venmo,bi-weekly,adulto
1739,60,male,handbag,accessories,61,tennessee,m,green,spring,2.9,no,2-day shipping,no,no,37,credit card,weekly,tercera_edad
1740,21,male,jewelry,accessories,98,minnesota,l,silver,winter,4.2,no,express,no,no,23,cash,weekly,adulto
1741,69,male,pants,clothing,21,wisconsin,l,charcoal,fall,3.3,no,next day air,no,no,10,bank transfer,quarterly,tercera_edad
1742,41,male,pants,clothing,51,delaware,xl,teal,winter,3.6,no,next day air,no,no,20,bank transfer,monthly,adulto
1743,51,male,sandals,footwear,80,kansas,xl,white,spring,4.3,no,express,no,no,18,venmo,quarterly,adulto
1744,23,male,skirt,clothing,72,missouri,xl,brown,winter,3.3,no,standard,no,no,3,bank transfer,weekly,adulto
1745,57,male,sunglasses,accessories,63,michigan,l,teal,winter,3.0,no,standard,no,no,23,paypal,weekly,adulto
1746,40,male,skirt,clothing,27,west virginia,l,red,winter,3.6,no,store pickup,no,no,27,cash,weekly,adulto
1747,65,male,handbag,accessories,44,alabama,l,brown,summer,3.1,no,store pickup,no,no,44,bank transfer,bi-weekly,tercera_edad
1748,61,male,coat,outerwear,23,new hampshire,m,yellow,winter,2.9,no,express,no,no,41,venmo,quarterly,tercera_edad
1749,34,male,skirt,clothing,93,montana,l,teal,winter,3.9,no,2-day shipping,no,no,41,bank transfer,annually,adulto
1750,43,male,hoodie,clothing,70,wyoming,l,pink,fall,3.2,no,2-day shipping,no,no,36,debit card,quarterly,adulto
1751,31,male,sunglasses,accessories,85,missouri,m,white,fall,3.1,no,express,no,no,38,venmo,quarterly,adulto
1752,57,male,sweater,clothing,40,ohio,m,silver,winter,3.2,no,2-day shipping,no,no,34,cash,annually,adulto
1753,34,male,boots,footwear,29,south dakota,l,blue,winter,3.3,no,store pickup,no,no,14,venmo,quarterly,adulto
1754,25,male,skirt,clothing,27,colorado,l,black,fall,4.8,no,next day air,no,no,23,credit card,bi-weekly,adulto
1755,66,male,dress,clothing,93,massachusetts,s,beige,fall,3.8,no,2-day shipping,no,no,18,credit card,bi-weekly,tercera_edad
1756,56,male,belt,accessories,20,delaware,xl,charcoal,spring,4.6,no,next day air,no,no,45,cash,monthly,adulto
1757,49,male,jewelry,accessories,55,new hampshire,s,cyan,fall,2.8,no,free shipping,no,no,14,bank transfer,weekly,adulto
1758,19,male,dress,clothing,94,michigan,l,yellow,fall,3.6,no,standard,no,no,48,debit card,annually,adolescente
1759,27,male,hat,accessories,56,pennsylvania,m,silver,winter,4.3,no,free shipping,no,no,17,venmo,bi-weekly,adulto
1760,68,male,sweater,clothing,58,louisiana,l,green,spring,4.0,no,next day air,no,no,1,paypal,weekly,tercera_edad
1761,20,male,skirt,clothing,44,minnesota,xl,peach,spring,3.5,no,standard,no,no,39,paypal,weekly,adulto
1762,21,male,hoodie,clothing,95,hawaii,s,green,fall,4.9,no,2-day shipping,no,no,24,cash,weekly,adulto
1763,36,male,sandals,footwear,42,idaho,m,brown,summer,3.1,no,express,no,no,41,bank transfer,bi-weekly,adulto
1764,37,male,jewelry,accessories,93,vermont,m,lavender,winter,3.9,no,store pickup,no,no,28,paypal,annually,adulto
1765,61,male,dress,clothing,56,delaware,m,charcoal,summer,3.0,no,store pickup,no,no,34,venmo,quarterly,tercera_edad
1766,68,male,hoodie,clothing,88,new mexico,m,orange,spring,4.1,no,2-day shipping,no,no,41,venmo,quarterly,tercera_edad
1767,60,male,sweater,clothing,54,alaska,s,cyan,winter,4.3,no,2-day shipping,no,no,27,cash,bi-weekly,tercera_edad
1768,69,male,jewelry,accessories,89,minnesota,l,lavender,fall,3.8,no,2-day shipping,no,no,46,debit card,bi-weekly,tercera_edad
1769,25,male,sandals,footwear,45,nebraska,m,indigo,summer,3.9,no,2-day shipping,no,no,2,paypal,quarterly,adulto
1770,32,male,socks,clothing,75,alaska,l,brown,winter,4.3,no,free shipping,no,no,45,cash,monthly,adulto
1771,53,male,backpack,accessories,22,michigan,m,pink,fall,4.3,no,express,no,no,34,bank transfer,weekly,adulto
1772,46,male,shirt,clothing,82,indiana,xl,turquoise,fall,4.7,no,store pickup,no,no,9,credit card,annually,adulto
1773,58,male,shoes,footwear,34,hawaii,m,gold,summer,3.1,no,2-day shipping,no,no,1,bank transfer,annually,adulto
1774,21,male,coat,outerwear,92,west virginia,m,blue,summer,2.7,no,free shipping,no,no,17,paypal,annually,adulto
1775,46,male,sweater,clothing,78,new york,m,lavender,spring,3.7,no,express,no,no,6,paypal,weekly,adulto
1776,18,male,jacket,outerwear,47,iowa,m,violet,spring,3.3,no,2-day shipping,no,no,12,cash,bi-weekly,adolescente
1777,56,male,jacket,outerwear,64,arizona,l,cyan,summer,3.4,no,free shipping,no,no,10,venmo,quarterly,adulto
1778,18,male,sneakers,footwear,44,minnesota,l,purple,winter,4.7,no,free shipping,no,no,4,cash,bi-weekly,adolescente
1779,49,male,belt,accessories,94,texas,m,red,winter,4.9,no,store pickup,no,no,8,debit card,bi-weekly,adulto
1780,29,male,scarf,accessories,62,virginia,m,charcoal,winter,4.3,no,free shipping,no,no,41,venmo,weekly,adulto
1781,67,male,jewelry,accessories,81,north dakota,s,gray,summer,4.2,no,next day air,no,no,49,credit card,weekly,tercera_edad
1782,31,male,t-shirt,clothing,33,iowa,m,pink,fall,3.7,no,express,no,no,49,bank transfer,quarterly,adulto
1783,52,male,pants,clothing,88,utah,m,lavender,fall,2.7,no,next day air,no,no,40,bank transfer,bi-weekly,adulto
1784,42,male,handbag,accessories,49,ohio,l,lavender,winter,3.3,no,free shipping,no,no,30,credit card,monthly,adulto
1785,32,male,backpack,accessories,31,louisiana,l,yellow,summer,4.8,no,standard,no,no,4,debit card,quarterly,adulto
1786,47,male,gloves,accessories,29,iowa,s,peach,fall,4.1,no,next day air,no,no,22,venmo,monthly,adulto
